x,y,u,v
0.67083335,0.8833333,-0.077343754,-0.0018518518
0.087500006,0.70185184,-0.042057294,0.0018518518
0.22760418,0.74444443,-0.08177084,0.0037037036
0.1453125,0.5703704,-0.041145835,0.00046296295
0.26770836,0.54444444,-0.08020834,0.00023148148
0.49843752,0.937037,-0.038151044,-0
0.52552086,0.89629626,-0.038151044,-0
0.5619792,0.98518515,-0.116406254,-0
0.47552085,0.8666667,-0.038151044,0.00023148148
0.9541667,0.18240741,-0.042057294,0.0030092592
0.10989584,0.6398148,-0.04140625,0.0009259259
0.7427084,0.30277777,-0.07838542,0.0013888888
0.6307292,0.912963,-0.076692715,-0.0018518518
0.44270834,0.2,-0.038541667,-0.0006944444
0.6697917,0.33703703,-0.038671877,0.00046296295
0.22552085,0.89074075,-0.04010417,0.0023148148
0.37604168,0.5703704,-0.038671877,0.00023148148
0.84322923,1.0037037,-0.031119794,-0.0037037036
0.32395834,0.042592593,-0.1201823,-0.0060185185
0.35625002,0.58148146,-0.116666675,-0
0.32656252,0.12685186,-0.039062504,-0.0013888888
0.52552086,0.46666667,-0.03828125,-0
0.72656256,0.912037,-0.039062504,-0.0016203703
0.709375,0.8379629,-0.038671877,-0.0013888888
0.2604167,0.23055555,-0.039713543,-0.0013888888
0.96875006,0.78425926,-0.041796878,-0.0030092592
0.5005209,0.15555555,-0.03828125,-0
0.10416667,0.68703705,-0.041666668,0.0020833332
0.07135417,0.9074074,-0.0421875,0.0037037036
0.259375,0.12962963,-0.080598965,-0.004398148
0.7583334,0.4361111,-0.07916667,0.0009259259
0.83020836,0.5611111,-0.040625002,-0.0020833332
0.6401042,1.0018518,-0.044661462,-0.0018518518
0.6838542,0.9537037,-0.07773438,-0.0025462962
0.6932292,0.021296296,-0.03932292,0.0013888888
0.4338542,0.67407405,-0.03841146,0.00023148148
0.24375,0.8055555,-0.039583337,0.0018518518
0.1453125,0.30462962,-0.041276045,-0.0013888888
0.75781256,0.8796296,-0.03932292,-0.0020833332
0.31822917,0.024074074,-0.03919271,-0.0018518518
0.25208336,0.24537037,-0.039843753,-0.0013888888
0.7536459,0.02037037,-0.03919271,0.0018518518
0.3322917,0.027777778,-0.12005209,-0.0060185185
0.16250001,0.90092593,-0.083333336,0.006712963
0.76718754,0.76574075,-0.07994792,-0.0027777776
0.39114586,0.11574074,-0.039062504,-0.0009259259
0.5421875,0.08148148,-0.03841146,0.00023148148
0.4484375,0.8648148,-0.07773438,0.0018518518
0.6260417,0.021296296,-0.038671877,0.0009259259
0.4838542,0.34814814,-0.03841146,-0.00023148148
0.33697918,0.67685187,-0.039062504,0.0009259259
0.37187502,0.9435185,-0.04309896,0.0009259259
0.60625005,0.43703702,-0.07747396,-0
0.7854167,0.31851852,-0.039713543,0.0006944444
0.11822917,0.7861111,-0.04153646,0.0027777776
0.21093751,0.86851853,-0.040234376,0.0025462962
0.8526042,0.049074072,-0.040494792,0.0027777776
0.9963542,0.050925925,-0.0421875,0.0011574074
0.56718755,0.95555556,-0.038151044,-0.00046296295
0.4838542,0.36296296,-0.03841146,-0.00023148148
0.2932292,0.275,-0.039453126,-0.0013888888
0.4260417,0.34814814,-0.038541667,-0.00023148148
0.90781254,0.9435185,-0.04544271,-0.0034722222
0.9286459,0.59999996,-0.04153646,-0.0006944444
0.76875,0.39259258,-0.039583337,0.00046296295
0.087500006,0.775,-0.042057294,0.0027777776
0.75989586,0.70555556,-0.03932292,-0.0020833332
0.55052084,0.22962962,-0.03841146,0.00023148148
0.9203125,0.72037035,-0.041276045,-0.0018518518
0.5838542,0.76296294,-0.03828125,-0.00023148148
0.84322923,0.7509259,-0.08085938,-0.0034722222
0.9796876,0.48148146,-0.042447917,0.00046296295
0.46250004,0.8055555,-0.11692709,0.0020833332
0.17031251,0.6435185,-0.041276045,0.0009259259
0.3494792,0.8194444,-0.07864584,0.0027777776
0.9203125,0.03333333,-0.04153646,0.0037037036
0.6760417,0.5861111,-0.038802084,-0.0009259259
0.44270834,0.6444444,-0.038541667,-0
0.5546875,0.8333333,-0.117317714,-0
0.16250001,0.39259258,-0.041666668,-0.00023148148
0.4651042,0.14166667,-0.07773438,-0.0009259259
0.9458334,0.825,-0.041666668,-0.0030092592
0.37395835,0.7731481,-0.078255214,0.0016203703
0.4979167,0.15555555,-0.077343754,-0
0.6828125,0.16944444,-0.03697917,0.0009259259
0.99687505,0.34814814,-0.042968754,-0
0.8781251,0.1537037,-0.04088542,0.0025462962
0.5786459,0.3037037,-0.03919271,0.00023148148
0.99427086,0.78055555,-0.04231771,-0.0032407406
0.44218752,0.99907404,-0.03828125,0.0009259259
0.86093754,0.16851851,-0.040494792,0.0018518518
0.112500004,0.48148146,-0.041666668,-0
0.30833334,0.40833333,-0.12083334,-0.0009259259
0.75156254,0.094444446,-0.039453126,0.0018518518
0.9380209,0.28333333,-0.0421875,0.0018518518
0.9119792,0.70555556,-0.041276045,-0.0018518518
0.8000001,0.6935185,-0.039843753,-0.0016203703
0.95260423,0.78055555,-0.04010417,-0.0027777776
0.82500005,0.3472222,-0.12083334,0.0016203703
0.82708335,0.70555556,-0.081250004,-0.0018518518
0.6677084,0.73425925,-0.038541667,-0.0011574074
0.8947917,0.64537036,-0.04101563,-0.0013888888
0.60625005,0.45185184,-0.077083334,-0
0.8604167,0.02037037,-0.081250004,0.005787037
0.63645834,0.017592592,-0.038671877,0.0009259259
0.975,0.42222223,0.004427084,-0
0.4588542,0.46666667,-0.03841146,-0
0.48125002,0.11111111,-0.07747396,-0.0006944444
0.23541668,0.67314816,-0.039713543,0.0009259259
0.5151042,0.5111111,-0.035937503,-0
0.6010417,0.28888887,-0.038541667,0.00023148148
0.35937503,0.48148146,-0.038541667,-0
0.5005209,0.6296296,-0.038151044,-0
0.5088542,0.22592592,-0.038151044,-0
0.8781251,0.060185183,-0.04088542,0.0032407406
0.47656253,0.6481481,-0.037239585,-0
0.5901042,0.9814815,-0.03828125,-0.00046296295
0.56718755,0.8666667,-0.03828125,-0.00046296295
0.66302085,0.1537037,-0.11744792,0.0018518518
0.8494792,0.7509259,-0.080989584,-0.0034722222
0.315625,0.71666664,-0.07851563,0.0020833332
0.17916667,0.10462963,-0.12539063,-0.008796296
0.6088542,0.76296294,-0.03841146,-0.00046296295
0.33281252,0.8194444,-0.07877605,0.0030092592
0.3,0.025925925,-0.07955729,-0.0041666664
0.25208336,0.8944444,-0.039843753,0.0023148148
0.36770836,0.3037037,-0.038671877,-0.00046296295
0.5755209,0.82222223,-0.03828125,-0.00046296295
0.85312504,0.5074074,-0.040625002,-0
0.12708335,0.11018518,-0.041666668,-0.0027777776
0.9036459,0.1537037,-0.041276045,0.0025462962
0.7432292,0.67407405,-0.03932292,-0.0006944444
0.30156252,0.19074073,-0.039062504,-0.0018518518
0.76875,0.7935185,-0.039583337,-0.0016203703
0.19635418,0.2712963,-0.040494792,-0.0011574074
0.22708334,0.34629628,-0.08138021,-0.0018518518
0.21927084,0.39444444,-0.123567715,-0.0018518518
0.60937506,0.0027777776,-0.038671877,0.0009259259
0.5838542,0.025925925,-0.03841146,-0
0.6260417,0.5555555,-0.038541667,-0
0.97135425,0.6157407,-0.0421875,-0.0011574074
0.6645834,0.90925926,-0.077343754,-0.0023148148
0.25729167,0.11851852,-0.080598965,-0.004398148
0.82968754,0.6638889,-0.04010417,-0.0009259259
0.384375,0.037962962,-0.038932294,-0.0011574074
0.6927084,0.46666667,-0.038802084,-0
0.79375005,0.82407403,-0.039583337,-0.0018518518
0.17812501,0.79444444,-0.040625002,0.0023148148
0.9796876,0.0037037036,-0.042578127,0.0039351853
0.09479167,0.96666664,-0.040625002,0.0037037036
0.4484375,0.1712963,-0.07773438,-0.0009259259
0.97343755,0.075925924,-0.04231771,0.0023148148
0.7447917,0.8074074,-0.11809897,-0.0037037036
0.37604168,0.31851852,-0.038671877,-0.00046296295
0.34270835,0.90925926,-0.038932294,0.0018518518
0.3494792,0.8055555,-0.07890625,0.0023148148
0.96250004,0.63055557,-0.042057294,-0.0016203703
0.8781251,0.73518515,-0.04088542,-0.0018518518
0.09635417,0.89259255,-0.04231771,0.0037037036
0.4510417,0.74814814,-0.038541667,0.00023148148
0.89531255,0.24259259,-0.041276045,0.0018518518
0.5598959,0.74814814,-0.11653646,-0
0.9802084,0.5407407,-0.042708337,-0.00046296295
0.10208334,0.26481482,-0.041666668,-0.0020833332
0.5421875,0.4962963,-0.03841146,-0
0.20885418,0.66944444,-0.04010417,0.0013888888
0.24375,0.83148146,-0.039843753,0.0018518518
0.35208336,0.0129629625,-0.03138021,-0.0025462962
0.93697923,0.6907407,-0.04153646,-0.0018518518
0.26875,0.9537037,-0.039583337,0.0023148148
0.087500006,0.67314816,-0.041927084,0.0013888888
0.17812501,0.83518517,-0.040625002,0.0025462962
0.6088542,0.58518517,-0.03841146,-0.00023148148
0.959375,0.019444443,-0.038932294,0.0030092592
0.65520835,0.8388889,-0.11770834,-0.0018518518
0.75781256,0.7972222,-0.039062504,-0.0016203703
0.49218753,0.3037037,-0.03841146,-0
0.98125005,0.18055555,-0.041796878,0.0016203703
0.75156254,0.7638889,-0.03932292,-0.0013888888
0.12812501,0.8787037,-0.040755212,0.0032407406
0.6260417,0.5111111,-0.038541667,-0
0.5338542,0.6444444,-0.03828125,-0
0.23541668,0.89074075,-0.039713543,0.0023148148
0.5026042,0.9444444,-0.038020834,-0
0.24375,0.4962963,-0.039583337,-0
0.83489585,0.032407407,-0.08072917,0.0050925924
0.44739586,0.7462963,-0.1186198,0.0018518518
0.4260417,0.45185184,-0.038541667,-0
0.5541667,0.08148148,-0.1170573,-0
0.8885417,0.80925924,-0.040625002,-0.0025462962
0.7182292,0.48148146,-0.039062504,-0
0.9479167,0.8462963,-0.08346355,-0.0060185185
0.06197917,0.29166666,-0.04140625,-0.0027777776
0.09583334,0.31944445,-0.041927084,-0.0011574074
0.63437504,0.58518517,-0.038541667,-0.00023148148
0.055208337,0.34907407,-0.042708337,-0.0013888888
0.18645835,0.48148146,-0.08255209,-0.00046296295
0.96302086,0.36203703,-0.0421875,0.0009259259
0.8697917,0.3472222,-0.04101563,0.0016203703
0.7770834,0.21296296,-0.039843753,0.0018518518
0.409375,0.67407405,-0.038541667,0.00046296295
0.055208337,0.46666667,-0.042708337,-0
0.4010417,0.66944444,-0.078255214,0.0009259259
0.89531255,0.22777778,-0.041276045,0.0018518518
0.4838542,0.937037,-0.038020834,-0
0.12916668,0.20185184,-0.041666668,-0.0023148148
0.25833336,0.20462963,-0.039713543,-0.0016203703
0.5588542,0.36666667,-0.03841146,0.00023148148
0.8526042,0.675,-0.040364586,-0.0009259259
0.6927084,0.48148146,-0.038802084,-0.00023148148
0.04635417,0.937037,-0.04231771,0.004398148
0.9260417,0.53148144,-0.12395834,-0.0020833332
0.7854167,0.37777779,-0.039713543,0.00046296295
0.5088542,0.65925926,-0.038151044,-0
0.14687501,0.94166666,-0.04088542,0.0030092592
0.5838542,0.5111111,-0.03841146,-0
0.19427085,0.77592593,-0.040364586,0.0018518518
0.120312504,0.9814815,-0.041276045,0.0037037036
0.5338542,0.2,-0.03841146,-0
0.23750001,0.48148146,-0.039843753,-0
0.9562501,0.6907407,-0.042057294,-0.0018518518
0.47552085,0.52592593,-0.03841146,-0
0.36770836,0.4074074,-0.038932294,-0.00046296295
0.86718756,0.035185184,-0.082161464,0.005555555
0.5838542,0.22962962,-0.038020834,-0
0.97083336,0.6898148,-0.042057294,-0.0016203703
0.19635418,0.2935185,-0.040364586,-0.0013888888
0.70989585,0.8527778,-0.039062504,-0.0016203703
0.23541668,0.5703704,-0.039843753,0.00046296295
0.44218752,0.31851852,-0.03841146,-0.00023148148
0.96041673,0.13425925,-0.042057294,0.0032407406
0.121875,0.42314816,-0.08463542,-0.0011574074
0.7270834,0.24351852,-0.039583337,0.0013888888
0.55052084,0.52592593,-0.03841146,-0
0.37604168,0.34907407,-0.038671877,-0.0011574074
0.35937503,0.39259258,-0.038932294,-0.00046296295
0.22760418,0.18240741,-0.04010417,-0.0013888888
0.07135417,0.68703705,-0.042447917,0.0018518518
